Date,Open,High,Low,Close,Adj Close,Volume
2010-06-02,9164.049805,9220.200195,9083.650391,9192.450195,9192.450195,0
2010-06-03,9290.349609,9404.099609,9288.500000,9387.700195,9387.700195,0
2010-06-04,9402.799805,9490.950195,9363.299805,9455.950195,9455.950195,0
2010-06-07,9221.799805,9328.150391,9192.700195,9292.599609,9292.599609,0
2010-06-08,9291.250000,9387.099609,9143.500000,9185.299805,9185.299805,0
2010-06-09,9195.900391,9341.299805,9182.450195,9238.200195,9238.200195,0
2010-06-10,9233.549805,9367.450195,9215.349609,9346.450195,9346.450195,0
2010-06-11,9428.849609,9463.049805,9386.700195,9451.750000,9451.750000,0
2010-06-14,9496.349609,9549.900391,9468.750000,9534.099609,9534.099609,0
2010-06-15,9524.900391,9566.299805,9422.950195,9554.400391,9554.400391,0
2010-06-16,9629.650391,9629.650391,9527.400391,9588.900391,9588.900391,0
2010-06-17,9582.950195,9636.799805,9446.299805,9613.400391,9613.400391,0
2010-06-18,9600.700195,9611.549805,9544.299805,9576.250000,9576.250000,0
2010-06-21,9626.400391,9793.150391,9626.400391,9758.049805,9758.049805,0
2010-06-22,9739.049805,9762.599609,9665.299805,9675.500000,9675.500000,0
2010-06-23,9622.750000,9744.150391,9622.099609,9718.950195,9718.950195,0
2010-06-24,9706.900391,9731.500000,9617.700195,9673.599609,9673.599609,0
2010-06-25,9627.599609,9627.599609,9429.700195,9451.099609,9451.099609,0
2010-06-28,9456.099609,9551.900391,9436.750000,9542.200195,9542.200195,0
2010-06-29,9513.049805,9513.049805,9348.400391,9381.400391,9381.400391,0
2010-06-30,9344.000000,9486.750000,9301.400391,9464.599609,9464.599609,0
2010-07-01,9403.950195,9412.799805,9303.049805,9349.400391,9349.400391,0
2010-07-02,9363.599609,9410.299805,9330.299805,9357.150391,9357.150391,0
2010-07-05,9335.450195,9415.849609,9312.099609,9385.349609,9385.349609,0
2010-07-06,9388.700195,9564.799805,9383.250000,9550.900391,9550.900391,0
2010-07-07,9534.950195,9534.950195,9430.500000,9449.250000,9449.250000,0
2010-07-08,9516.700195,9615.150391,9516.700195,9566.599609,9566.599609,0
2010-07-09,9616.599609,9726.500000,9616.599609,9713.700195,9713.700195,0
2010-07-12,9745.900391,9864.400391,9745.900391,9850.599609,9850.599609,0
2010-07-13,9737.650391,9940.750000,9737.650391,9931.599609,9931.599609,0
2010-07-14,10009.000000,10061.950195,9928.400391,9956.650391,9956.650391,0
2010-07-15,9967.250000,9995.750000,9885.549805,9932.099609,9932.099609,0
2010-07-16,9951.299805,10026.250000,9941.700195,10013.450195,10013.450195,0
2010-07-19,10001.900391,10078.400391,9956.650391,10032.500000,10032.500000,0
2010-07-20,10081.750000,10106.849609,9949.049805,9976.000000,9976.000000,0
2010-07-21,10003.500000,10037.500000,9940.950195,9992.150391,9992.150391,0
2010-07-22,9954.900391,10069.200195,9914.849609,10060.250000,10060.250000,0
2010-07-23,10088.250000,10120.599609,10034.450195,10093.900391,10093.900391,0
2010-07-26,10108.900391,10152.500000,9998.950195,10024.000000,10024.000000,0
2010-07-27,10035.650391,10128.599609,9951.549805,10090.650391,10090.650391,0
2010-07-28,10093.900391,10117.000000,10024.400391,10068.150391,10068.150391,0
2010-07-29,10038.599609,10207.200195,10032.049805,10179.700195,10179.700195,0
2010-07-30,10152.500000,10243.900391,10116.700195,10161.000000,10161.000000,0
2010-08-02,10258.349609,10436.400391,10255.400391,10411.500000,10411.500000,0
2010-08-03,10452.150391,10542.900391,10448.150391,10502.650391,10502.650391,0
2010-08-04,10511.049805,10525.849609,10412.650391,10489.299805,10489.299805,0
2010-08-05,10444.599609,10539.650391,10441.500000,10454.900391,10454.900391,0
2010-08-06,10442.250000,10476.700195,10364.950195,10383.650391,10383.650391,0
2010-08-09,10407.549805,10534.000000,10393.500000,10524.099609,10524.099609,0
2010-08-10,10507.450195,10578.849609,10473.549805,10519.950195,10519.950195,0
2010-08-11,10506.049805,10545.500000,10391.900391,10428.650391,10428.650391,0
2010-08-12,10308.150391,10614.200195,10308.150391,10583.650391,10583.650391,0
2010-08-13,10603.900391,10782.200195,10603.900391,10737.349609,10737.349609,0
2010-08-16,10732.049805,10778.250000,10645.450195,10680.549805,10680.549805,0
2010-08-17,10709.150391,10810.299805,10705.650391,10770.250000,10770.250000,0
2010-08-18,10790.849609,10931.650391,10756.549805,10894.049805,10894.049805,0
2010-08-19,10920.400391,11126.950195,10895.849609,11110.500000,11110.500000,0
2010-08-20,11058.549805,11105.000000,11005.500000,11033.750000,11033.750000,0
2010-08-23,11024.500000,11115.549805,10971.700195,11095.500000,11095.500000,0
2010-08-24,11082.950195,11125.799805,10979.500000,11043.000000,11043.000000,0
2010-08-25,10993.000000,11029.250000,10917.099609,10937.849609,10937.849609,0
2010-08-26,10941.799805,11042.150391,10941.799805,10981.700195,10981.700195,0
2010-08-27,11003.250000,11003.250000,10681.599609,10727.450195,10727.450195,0
2010-08-30,10834.400391,10873.299805,10671.450195,10747.250000,10747.250000,0
2010-08-31,10699.049805,10771.000000,10653.299805,10746.349609,10746.349609,0
2010-09-01,10761.650391,10895.549805,10761.650391,10879.750000,10879.750000,0
2010-09-02,10931.400391,11001.650391,10931.400391,10980.599609,10980.599609,0
2010-09-03,10992.150391,11017.150391,10938.900391,10991.200195,10991.200195,0
2010-09-06,11033.599609,11261.150391,11033.599609,11218.799805,11218.799805,0
2010-09-07,11236.650391,11247.150391,11156.849609,11192.950195,11192.950195,0
2010-09-08,11110.349609,11256.200195,11099.299805,11190.049805,11190.049805,0
2010-09-09,11223.650391,11468.750000,11223.650391,11446.700195,11446.700195,0
2010-09-13,11489.500000,11905.200195,11489.500000,11872.849609,11872.849609,0
2010-09-14,11902.799805,12042.599609,11893.349609,11928.349609,11928.349609,0
2010-09-15,11917.450195,12022.349609,11917.450195,11987.599609,11987.599609,0
2010-09-16,11960.650391,12236.849609,11960.599609,12032.049805,12032.049805,0
2010-09-17,12071.700195,12175.799805,12037.349609,12104.099609,12104.099609,0
2010-09-20,12109.049805,12291.000000,12067.400391,12251.200195,12251.200195,0
2010-09-21,12288.099609,12335.099609,12173.200195,12244.950195,12244.950195,0
2010-09-22,12248.099609,12340.000000,12177.799805,12305.700195,12305.700195,0
2010-09-23,12312.549805,12327.799805,12111.400391,12146.299805,12146.299805,0
2010-09-24,12083.299805,12287.950195,12068.400391,12263.549805,12263.549805,0
2010-09-27,12323.450195,12363.349609,12227.750000,12253.200195,12253.200195,0
2010-09-28,12242.750000,12295.849609,12163.349609,12272.400391,12272.400391,0
2010-09-29,12324.500000,12342.549805,12220.900391,12237.549805,12237.549805,0
2010-09-30,12210.750000,12410.599609,12178.900391,12366.349609,12366.349609,0
2010-10-01,12390.900391,12579.950195,12376.250000,12556.750000,12556.750000,0
2010-10-04,12605.450195,12738.500000,12605.450195,12651.299805,12651.299805,0
2010-10-05,12638.849609,12679.250000,12572.250000,12596.500000,12596.500000,0
2010-10-06,12647.250000,12728.950195,12588.950195,12629.200195,12629.200195,0
2010-10-07,12638.400391,12650.250000,12512.849609,12536.599609,12536.599609,0
2010-10-08,12560.900391,12586.700195,12414.799805,12473.400391,12473.400391,0
2010-10-11,12514.900391,12592.000000,12457.549805,12513.000000,12513.000000,0
2010-10-12,12517.200195,12521.799805,12371.400391,12461.799805,12461.799805,0
2010-10-13,12494.700195,12763.700195,12459.200195,12745.000000,12745.000000,0
2010-10-14,12785.950195,12827.349609,12532.400391,12598.849609,12598.849609,0
2010-10-15,12615.500000,12629.450195,12324.400391,12346.450195,12346.450195,0
2010-10-18,12451.549805,12451.549805,12149.549805,12331.299805,12331.299805,0
2010-10-19,12415.000000,12535.849609,12212.349609,12245.650391,12245.650391,0
2010-10-20,12214.750000,12302.700195,12139.900391,12176.500000,12176.500000,0
2010-10-21,12219.000000,12458.150391,12190.500000,12435.799805,12435.799805,0
2010-10-22,12480.200195,12486.549805,12298.150391,12384.799805,12384.799805,0
2010-10-25,12423.349609,12580.500000,12397.400391,12424.700195,12424.700195,0
2010-10-26,12427.549805,12435.700195,12314.650391,12332.650391,12332.650391,0
2010-10-27,12324.849609,12331.099609,12097.849609,12182.650391,12182.650391,0
2010-10-28,12226.700195,12291.150391,12052.049805,12105.299805,12105.299805,0
2010-10-29,12145.700195,12396.700195,11955.549805,12330.750000,12330.750000,0
2010-11-01,12485.500000,12779.650391,12485.500000,12734.900391,12734.900391,0
2010-11-02,12749.950195,12844.500000,12685.250000,12770.900391,12770.900391,0
2010-11-03,12843.950195,12958.099609,12843.950195,12891.799805,12891.799805,0
2010-11-04,12987.299805,13204.549805,12952.150391,13182.900391,13182.900391,0
2010-11-08,13288.049805,13301.450195,13078.900391,13105.099609,13105.099609,0
2010-11-09,13023.849609,13171.099609,12950.700195,13121.349609,13121.349609,0
2010-11-10,13092.900391,13098.750000,12980.849609,13007.099609,13007.099609,0
2010-11-11,13014.200195,13068.549805,12782.000000,12823.599609,12823.599609,0
2010-11-12,12788.549805,12826.650391,12428.799805,12457.299805,12457.299805,0
2010-11-15,12467.500000,12789.450195,12445.549805,12762.150391,12762.150391,0
2010-11-16,12826.900391,12826.900391,12436.500000,12524.450195,12524.450195,0
2010-11-18,12630.900391,12630.900391,12050.349609,12315.150391,12315.150391,0
2010-11-19,12325.750000,12325.750000,12013.650391,12062.950195,12062.950195,0
2010-11-22,12120.799805,12414.549805,12054.549805,12390.099609,12390.099609,0
2010-11-23,12318.799805,12318.799805,11891.349609,12206.450195,12206.450195,0
2010-11-24,12206.000000,12292.849609,11746.750000,11842.549805,11842.549805,0
2010-11-25,11897.900391,11962.099609,11608.299805,11652.400391,11652.400391,0
2010-11-26,11703.250000,11874.549805,11362.900391,11668.849609,11668.849609,0
2010-11-29,11731.349609,11855.700195,11707.849609,11828.349609,11828.349609,0
2010-11-30,11811.099609,12031.250000,11725.500000,11952.599609,11952.599609,0
2010-12-01,11987.700195,12345.349609,11963.849609,12310.750000,12310.750000,0
2010-12-02,12411.000000,12535.849609,12389.650391,12472.599609,12472.599609,0
2010-12-03,12453.250000,12464.099609,12232.700195,12349.200195,12349.200195,0
2010-12-06,12427.950195,12429.450195,12011.500000,12051.200195,12051.200195,0
2010-12-07,12040.400391,12040.400391,11629.500000,11695.299805,11695.299805,0
2010-12-08,11646.000000,11646.000000,11403.849609,11460.200195,11460.200195,0
2010-12-09,11470.650391,11534.000000,11043.950195,11116.049805,11116.049805,0
2010-12-10,11087.750000,11482.700195,10977.900391,11447.000000,11447.000000,0
2010-12-13,11527.349609,11565.349609,11270.099609,11518.099609,11518.099609,0
2010-12-14,11558.400391,11623.700195,11441.400391,11560.500000,11560.500000,0
2010-12-15,11478.849609,11490.349609,11150.950195,11196.299805,11196.299805,0
2010-12-16,11231.150391,11484.950195,11147.450195,11424.150391,11424.150391,0
2010-12-20,11401.049805,11404.650391,11237.200195,11267.099609,11267.099609,0
2010-12-21,11294.349609,11571.000000,11294.349609,11537.250000,11537.250000,0
2010-12-22,11597.549805,11634.650391,11408.150391,11467.700195,11467.700195,0
2010-12-23,11510.500000,11541.049805,11432.150391,11469.049805,11469.049805,0
2010-12-24,11412.650391,11510.549805,11390.099609,11477.049805,11477.049805,0
2010-12-27,11491.400391,11543.900391,11441.549805,11470.950195,11470.950195,0
2010-12-28,11497.349609,11497.349609,11392.900391,11427.299805,11427.299805,0
2010-12-29,11448.650391,11627.099609,11433.299805,11612.900391,11612.900391,0
2010-12-30,11605.049805,11662.099609,11573.700195,11629.299805,11629.299805,0
2010-12-31,11633.650391,11828.400391,11631.200195,11791.450195,11791.450195,0
2011-01-03,11882.099609,11912.150391,11826.950195,11855.750000,11855.750000,0
2011-01-04,11868.400391,11872.799805,11545.549805,11564.049805,11564.049805,0
2011-01-05,11545.750000,11545.750000,11265.549805,11305.450195,11305.450195,0
2011-01-06,11350.700195,11377.099609,11164.750000,11186.799805,11186.799805,0
2011-01-07,11146.450195,11258.500000,11007.900391,11053.349609,11053.349609,0
2011-01-10,11024.500000,11072.700195,10671.599609,10700.650391,10700.650391,0
2011-01-11,10734.200195,10951.200195,10620.799805,10833.549805,10833.549805,0
2011-01-12,10906.400391,11161.150391,10728.450195,11128.150391,11128.150391,0
2011-01-13,11125.950195,11127.950195,10676.500000,10716.650391,10716.650391,0
2011-01-14,10746.799805,10907.299805,10387.900391,10432.900391,10432.900391,0
2011-01-17,10459.599609,10571.799805,10373.799805,10471.099609,10471.099609,0
2011-01-18,10534.299805,10677.950195,10520.299805,10618.500000,10618.500000,0
2011-01-19,10646.000000,10715.049805,10562.250000,10615.150391,10615.150391,0
2011-01-20,10579.250000,10878.799805,10493.250000,10798.349609,10798.349609,0
2011-01-21,10750.400391,10923.700195,10740.000000,10889.400391,10889.400391,0
2011-01-24,10923.750000,11177.849609,10913.450195,11151.150391,11151.150391,0
2011-01-25,11183.549805,11256.950195,10849.400391,10872.950195,10872.950195,0
2011-01-27,10946.400391,10970.849609,10639.849609,10676.150391,10676.150391,0
2011-01-28,10690.049805,10736.400391,10481.099609,10578.250000,10578.250000,0
2011-01-31,10444.349609,10696.299805,10400.250000,10641.849609,10641.849609,0
2011-02-01,10683.450195,10683.450195,10457.799805,10481.200195,10481.200195,0
2011-02-02,10599.000000,10614.950195,10418.200195,10470.150391,10470.150391,0
2011-02-03,10460.950195,10704.299805,10429.500000,10670.599609,10670.599609,0
2011-02-04,10632.900391,10772.450195,10385.900391,10433.849609,10433.849609,0
2011-02-07,10457.799805,10509.799805,10354.599609,10384.049805,10384.049805,0
2011-02-08,10431.049805,10431.049805,10119.450195,10147.750000,10147.750000,0
2011-02-09,10131.349609,10294.799805,10038.150391,10116.650391,10116.650391,0
2011-02-10,10106.250000,10227.750000,10017.849609,10074.099609,10074.099609,0
2011-02-11,10061.400391,10473.450195,10061.400391,10447.750000,10447.750000,0
2011-02-14,10477.849609,10815.700195,10477.849609,10802.549805,10802.549805,0
2011-02-15,10821.500000,11035.150391,10722.700195,10959.700195,10959.700195,0
2011-02-16,10929.250000,11024.250000,10908.650391,10960.700195,10960.700195,0
2011-02-17,10996.250000,11190.200195,10918.099609,11134.700195,11134.700195,0
2011-02-18,11153.799805,11300.450195,10915.349609,10949.700195,10949.700195,0
2011-02-21,10935.299805,11070.349609,10806.299805,11050.099609,11050.099609,0
2011-02-22,10957.500000,10957.500000,10777.650391,10836.799805,10836.799805,0
2011-02-23,10776.799805,10857.849609,10628.650391,10646.450195,10646.450195,0
2011-02-24,10603.250000,10643.250000,10169.000000,10210.750000,10210.750000,0
2011-02-25,10329.650391,10510.500000,10263.150391,10435.849609,10435.849609,0
2011-02-28,10512.200195,10744.849609,10364.349609,10435.349609,10435.349609,0
2011-03-01,10541.950195,10906.150391,10528.349609,10885.400391,10885.400391,0
2011-03-03,10805.000000,11066.400391,10759.700195,10914.500000,10914.500000,0
2011-03-04,11008.900391,11134.099609,10924.099609,10963.400391,10963.400391,0
2011-03-07,10886.099609,10886.099609,10658.299805,10782.250000,10782.250000,0
2011-03-08,10782.599609,10962.700195,10779.150391,10931.549805,10931.549805,0
2011-03-09,10987.400391,11054.000000,10904.599609,10974.799805,10974.799805,0
2011-03-10,10920.650391,10920.650391,10783.299805,10850.250000,10850.250000,0
2011-03-11,10772.900391,10904.200195,10697.099609,10740.950195,10740.950195,0
2011-03-14,10730.400391,10916.650391,10730.400391,10893.250000,10893.250000,0
2011-03-15,10673.900391,10784.200195,10591.299805,10725.799805,10725.799805,0
2011-03-16,10777.099609,11001.250000,10777.099609,10957.599609,10957.599609,0
2011-03-17,10881.849609,11018.299805,10824.400391,10851.950195,10851.950195,0
2011-03-18,10882.000000,10927.250000,10699.400391,10715.900391,10715.900391,0
2011-03-21,10795.650391,10814.750000,10661.150391,10723.599609,10723.599609,0
2011-03-22,10759.950195,10822.250000,10726.250000,10771.299805,10771.299805,0
2011-03-23,10755.849609,10972.299805,10744.700195,10958.099609,10958.099609,0
2011-03-24,11001.750000,11112.599609,11001.750000,11070.349609,11070.349609,0
2011-03-25,11179.200195,11420.400391,11136.450195,11387.299805,11387.299805,0
2011-03-28,11348.849609,11599.000000,11348.150391,11523.400391,11523.400391,0
2011-03-29,11522.750000,11657.599609,11507.450195,11582.500000,11582.500000,0
2011-03-30,11625.500000,11801.650391,11625.500000,11765.200195,11765.200195,0
2011-03-31,11804.950195,11898.400391,11569.250000,11705.450195,11705.450195,0
2011-04-01,11713.049805,11738.450195,11540.849609,11590.950195,11590.950195,0
2011-04-04,11614.450195,11840.700195,11614.450195,11804.299805,11804.299805,0
2011-04-05,11853.599609,11861.150391,11678.099609,11798.900391,11798.900391,0
2011-04-06,11784.549805,11838.049805,11686.549805,11730.049805,11730.049805,0
2011-04-07,11724.750000,11825.000000,11656.700195,11754.400391,11754.400391,0
2011-04-08,11751.799805,11853.349609,11632.549805,11673.250000,11673.250000,0
2011-04-11,11591.000000,11637.000000,11551.750000,11597.799805,11597.799805,0
2011-04-13,11531.450195,11856.349609,11490.549805,11839.500000,11839.500000,0
2011-04-15,11810.099609,11950.700195,11707.599609,11735.650391,11735.650391,0
2011-04-18,11754.200195,11887.099609,11525.049805,11539.750000,11539.750000,0
2011-04-19,11562.950195,11631.150391,11482.150391,11586.750000,11586.750000,0
2011-04-20,11678.700195,11813.700195,11614.599609,11794.549805,11794.549805,0
2011-04-21,11857.450195,11926.049805,11836.950195,11894.750000,11894.750000,0
2011-04-25,11860.349609,11978.049805,11860.349609,11879.000000,11879.000000,0
2011-04-26,11903.799805,11912.450195,11709.799805,11867.700195,11867.700195,0
2011-04-27,11922.299805,11936.349609,11732.250000,11779.849609,11779.849609,0
2011-04-28,11851.750000,11855.200195,11659.500000,11684.799805,11684.799805,0
2011-04-29,11671.049805,11723.250000,11406.849609,11483.750000,11483.750000,0
2011-05-02,11509.299805,11543.349609,11204.650391,11243.799805,11243.799805,0
2011-05-03,11222.049805,11349.500000,10849.150391,10898.299805,10898.299805,0
2011-05-04,10888.450195,11013.400391,10797.599609,10913.349609,10913.349609,0
2011-05-05,10909.049805,10987.599609,10677.299805,10730.099609,10730.099609,0
2011-05-06,10751.299805,11167.400391,10751.299805,11145.099609,11145.099609,0
2011-05-09,11194.450195,11213.500000,10956.349609,11076.500000,11076.500000,0
2011-05-10,11068.599609,11096.900391,10945.700195,11009.400391,11009.400391,0
2011-05-11,11036.150391,11097.250000,10904.099609,11059.049805,11059.049805,0
2011-05-12,11009.299805,11076.000000,10865.150391,10887.450195,10887.450195,0
2011-05-13,10896.549805,11180.400391,10838.150391,11020.950195,11020.950195,0
2011-05-16,10975.150391,10975.150391,10878.650391,10912.349609,10912.349609,0
2011-05-17,10920.950195,10972.450195,10617.150391,10668.849609,10668.849609,0
2011-05-18,10669.599609,10695.700195,10550.950195,10599.049805,10599.049805,0
2011-05-19,10661.450195,10674.700195,10524.349609,10558.349609,10558.349609,0
2011-05-20,10582.450195,10727.250000,10540.950195,10664.099609,10664.099609,0
2011-05-23,10612.549805,10612.549805,10339.950195,10368.250000,10368.250000,0
2011-05-24,10360.950195,10524.799805,10360.750000,10425.549805,10425.549805,0
2011-05-25,10427.150391,10428.250000,10340.650391,10355.799805,10355.799805,0
2011-05-26,10404.049805,10501.900391,10379.250000,10468.299805,10468.299805,0
2011-05-27,10491.450195,10735.200195,10491.450195,10722.650391,10722.650391,0
2011-05-30,10742.000000,10823.250000,10715.099609,10781.450195,10781.450195,0
2011-05-31,null,null,null,null,null,null
2011-06-01,11011.200195,11056.400391,10959.099609,11033.400391,11033.400391,0
2011-06-02,10872.250000,10881.400391,10802.349609,10839.250000,10839.250000,0
2011-06-03,10860.250000,10946.750000,10751.099609,10782.000000,10782.000000,0
2011-06-06,10734.250000,10873.900391,10682.299805,10854.650391,10854.650391,0
2011-06-07,10799.349609,10918.250000,10796.150391,10873.450195,10873.450195,0
2011-06-08,10816.400391,10882.299805,10764.700195,10791.450195,10791.450195,0
2011-06-09,10775.450195,10850.349609,10734.750000,10785.400391,10785.400391,0
2011-06-10,10800.450195,10814.849609,10627.599609,10714.250000,10714.250000,0
2011-06-13,10675.299805,10757.400391,10616.049805,10717.500000,10717.500000,0
2011-06-14,10737.299805,10830.400391,10737.299805,10803.950195,10803.950195,0
2011-06-15,10789.900391,10795.849609,10608.799805,10626.650391,10626.650391,0
2011-06-16,10550.650391,10706.000000,10502.400391,10572.150391,10572.150391,0
2011-06-17,10652.849609,10652.849609,10548.200195,10598.250000,10598.250000,0
2011-06-20,10592.650391,10618.400391,10340.400391,10484.299805,10484.299805,0
2011-06-21,10503.750000,10645.099609,10426.849609,10459.150391,10459.150391,0
2011-06-22,10526.400391,10551.799805,10435.049805,10475.200195,10475.200195,0
2011-06-23,10453.099609,10553.349609,10421.650391,10526.450195,10526.450195,0
2011-06-24,10576.500000,10875.250000,10576.500000,10854.500000,10854.500000,0
2011-06-27,10808.900391,11068.599609,10774.099609,11032.500000,11032.500000,0
2011-06-28,11059.150391,11114.200195,10986.700195,11054.049805,11054.049805,0
2011-06-29,11110.349609,11170.349609,11090.549805,11153.349609,11153.349609,0
2011-06-30,11183.250000,11271.349609,11149.200195,11244.650391,11244.650391,0
2011-07-01,11359.950195,11359.950195,11190.000000,11255.000000,11255.000000,0
2011-07-04,11379.049805,11401.000000,11322.049805,11379.799805,11379.799805,0
2011-07-05,11385.049805,11431.700195,11302.599609,11406.099609,11406.099609,0
2011-07-06,11379.200195,11404.700195,11255.049805,11283.049805,11283.049805,0
2011-07-07,11298.000000,11446.549805,11232.150391,11426.099609,11426.099609,0
2011-07-08,11431.950195,11451.250000,11270.000000,11285.150391,11285.150391,0
2011-07-11,11275.000000,11275.000000,11106.849609,11135.500000,11135.500000,0
2011-07-12,11040.700195,11131.750000,10941.299805,11022.549805,11022.549805,0
2011-07-13,11065.200195,11164.250000,11060.900391,11142.250000,11142.250000,0
2011-07-14,11121.400391,11385.349609,11072.500000,11263.799805,11263.799805,0
2011-07-15,11249.400391,11334.599609,11195.500000,11234.549805,11234.549805,0
2011-07-18,11234.700195,11277.450195,11176.849609,11228.849609,11228.849609,0
2011-07-19,11230.049805,11353.750000,11204.750000,11313.849609,11313.849609,0
2011-07-20,11372.150391,11388.500000,11142.400391,11164.700195,11164.700195,0
2011-07-21,11159.099609,11193.049805,11021.700195,11049.799805,11049.799805,0
2011-07-22,11110.750000,11309.450195,11105.700195,11291.950195,11291.950195,0
2011-07-25,11286.250000,11433.099609,11233.349609,11391.799805,11391.799805,0
2011-07-26,11397.950195,11430.750000,11068.200195,11114.549805,11114.549805,0
2011-07-27,11126.700195,11139.650391,10961.950195,11000.150391,11000.150391,0
2011-07-28,10902.599609,10954.250000,10799.849609,10828.500000,10828.500000,0
2011-07-29,10820.650391,10968.799805,10758.400391,10893.650391,10893.650391,0
2011-08-01,11014.150391,11064.900391,10882.049805,10939.000000,10939.000000,0
2011-08-02,10902.549805,10902.549805,10720.299805,10743.299805,10743.299805,0
2011-08-03,10647.900391,10686.400391,10545.150391,10639.549805,10639.549805,0
2011-08-04,10682.450195,10765.950195,10515.049805,10537.049805,10537.049805,0
2011-08-05,10306.099609,10392.250000,10150.299805,10354.500000,10354.500000,0
2011-08-08,10121.400391,10481.500000,10072.450195,10232.299805,10232.299805,0
2011-08-09,9952.200195,10424.250000,9920.799805,10196.549805,10196.549805,0
2011-08-10,10516.450195,10516.450195,10393.700195,10463.200195,10463.200195,0
2011-08-11,10419.400391,10516.900391,10323.500000,10338.799805,10338.799805,0
2011-08-12,10469.150391,10469.150391,10131.650391,10182.700195,10182.700195,0
2011-08-16,10315.099609,10315.099609,10023.000000,10056.400391,10056.400391,0
2011-08-17,10050.000000,10173.099609,9869.750000,9953.200195,9953.200195,0
2011-08-18,9987.599609,10002.299805,9564.950195,9601.500000,9601.500000,0
2011-08-19,9452.700195,9587.700195,9280.250000,9404.849609,9404.849609,0
2011-08-22,9422.650391,9466.099609,9224.950195,9407.349609,9407.349609,0
2011-08-23,9474.049805,9523.000000,9303.349609,9488.700195,9488.700195,0
2011-08-24,9453.049805,9561.900391,9275.150391,9331.849609,9331.849609,0
2011-08-25,9393.349609,9401.150391,9134.950195,9177.250000,9177.250000,0
2011-08-26,9186.400391,9217.700195,8917.950195,8974.549805,8974.549805,0
2011-08-29,9099.849609,9378.099609,9099.849609,9342.450195,9342.450195,0
2011-08-30,9466.299805,9565.299805,9355.150391,9533.400391,9533.400391,0
2011-09-02,9707.450195,9707.450195,9490.000000,9581.349609,9581.349609,0
2011-09-05,9509.000000,9630.049805,9448.750000,9614.049805,9614.049805,0
2011-09-06,9556.950195,9695.450195,9364.599609,9657.599609,9657.599609,0
2011-09-07,9698.400391,9906.799805,9683.950195,9858.900391,9858.900391,0
2011-09-08,9888.549805,9940.250000,9749.200195,9920.049805,9920.049805,0
2011-09-09,9947.099609,9972.000000,9647.599609,9678.700195,9678.700195,0
2011-09-12,9550.950195,9550.950195,9347.150391,9395.250000,9395.250000,0
2011-09-13,9454.450195,9567.500000,9260.900391,9339.700195,9339.700195,0
2011-09-14,9365.049805,9507.349609,9267.549805,9472.450195,9472.450195,0
2011-09-15,9569.349609,9708.799805,9390.099609,9660.349609,9660.349609,0
2011-09-16,9744.650391,9798.750000,9590.150391,9720.250000,9720.250000,0
2011-09-19,9664.349609,9664.349609,9545.849609,9583.549805,9583.549805,0
2011-09-20,9589.349609,9848.650391,9578.599609,9812.700195,9812.700195,0
2011-09-21,9838.599609,9962.950195,9809.299805,9929.000000,9929.000000,0
2011-09-22,9756.200195,9756.200195,9489.700195,9520.599609,9520.599609,0
2011-09-23,9418.700195,9540.799805,9284.650391,9375.700195,9375.700195,0
2011-09-26,9373.950195,9467.750000,9165.799805,9384.500000,9384.500000,0
2011-09-27,9528.299805,9661.500000,9528.299805,9619.950195,9619.950195,0
2011-09-28,9670.450195,9675.650391,9449.000000,9512.150391,9512.150391,0
2011-09-29,9467.549805,9688.650391,9406.349609,9653.400391,9653.400391,0
2011-09-30,9600.349609,9635.650391,9420.650391,9468.299805,9468.299805,0
2011-10-03,9332.599609,9332.599609,9156.450195,9185.900391,9185.900391,0
2011-10-04,9135.049805,9240.150391,8818.049805,8913.349609,8913.349609,0
2011-10-05,8930.750000,8991.799805,8626.450195,8701.299805,8701.299805,0
2011-10-07,8970.549805,9120.049805,8970.549805,9038.250000,9038.250000,0
2011-10-10,9051.000000,9190.849609,8982.900391,9168.900391,9168.900391,0
2011-10-11,9262.099609,9363.200195,9148.099609,9178.650391,9178.650391,0
2011-10-12,9240.400391,9514.200195,9193.750000,9482.299805,9482.299805,0
2011-10-13,9594.000000,9685.049805,9547.099609,9591.250000,9591.250000,0
2011-10-14,9548.250000,9691.849609,9526.950195,9660.400391,9660.400391,0
2011-10-17,9717.349609,9788.200195,9666.349609,9721.299805,9721.299805,0
2011-10-18,9625.549805,9634.549805,9492.950195,9583.900391,9583.900391,0
2011-10-19,9673.000000,9865.849609,9673.000000,9841.349609,9841.349609,0
2011-10-20,9722.849609,9763.799805,9618.349609,9746.400391,9746.400391,0
2011-10-21,9767.400391,9811.349609,9678.400391,9695.349609,9695.349609,0
2011-10-24,9819.500000,9916.599609,9606.750000,9647.849609,9647.849609,0
2011-10-25,9709.849609,9817.099609,9323.000000,9511.599609,9511.599609,0
2011-10-28,9837.950195,9932.400391,9837.349609,9917.049805,9917.049805,0
2011-10-31,9932.000000,10080.049805,9826.799805,9989.650391,9989.650391,0
2011-11-01,9898.400391,9984.349609,9782.700195,9822.250000,9822.250000,0
2011-11-02,9739.099609,9888.700195,9726.750000,9781.049805,9781.049805,0
2011-11-03,9743.849609,9814.650391,9648.650391,9782.500000,9782.500000,0
2011-11-04,9887.900391,9914.099609,9808.099609,9836.349609,9836.349609,0
